source,series,ticker,event_ticker,title,yes_bid,yes_ask,last_price,volume,open_interest,close_time,status,scraped_at
Kalshi,KXPGATOP10,KXPGATOP10-BMC26-NECH,KXPGATOP10-BMC26,BMW Championship: Will Nicolas Echavarria finish top 10?,0.0900,0.1100,0.1100,180.49,180.49,2026-09-20T00:00:00Z,active,2026-08-18T15:35:51.570512+00:00
Kalshi,KXPGATOP10,KXPGATOP10-BMC26-MTHO,KXPGATOP10-BMC26,BMW Championship: Will Michael Thorbjornsen finish top 10?,0.2100,0.2300,0.2300,78.25,78.25,2026-09-20T00:00:00Z,active,2026-08-18T15:35:51.570514+00:00
Kalshi,KXPGATOP10,KXPGATOP10-BMC26-MMCN,KXPGATOP10-BMC26,BMW Championship: Will Maverick McNealy finish top 10?,0.2200,0.2300,0.0000,0.00,0.00,2026-09-20T00:00:00Z,active,2026-08-18T15:35:51.570519+00:00
Kalshi,KXPGATOP10,KXPGATOP10-BMC26-MMCC,KXPGATOP10-BMC26,BMW Championship: Will Matthew McCarty finish top 10?,0.0500,0.0600,0.0700,15.00,15.00,2026-09-20T00:00:00Z,active,2026-08-18T15:35:51.570521+00:00
Kalshi,KXPGATOP10,KXPGATOP10-BMC26-MLEE,KXPGATOP10-BMC26,BMW Championship: Will Min Woo Lee finish top 10?,0.2300,0.2400,0.2400,195.00,195.00,2026-09-20T00:00:00Z,active,2026-08-18T15:35:51.570524+00:00
Kalshi,KXPGATOP10,KXPGATOP10-BMC26-MFIT,KXPGATOP10-BMC26,BMW Championship: Will Matt Fitzpatrick finish top 10?,0.3400,0.3700,0.3700,3400.72,3224.70,2026-09-20T00:00:00Z,active,2026-08-18T15:35:51.570526+00:00
Kalshi,KXPGATOP10,KXPGATOP10-BMC26-MBRE,KXPGATOP10-BMC26,BMW Championship: Will Michael Brennan finish top 10?,0.1700,0.2000,0.2100,2712.69,2712.69,2026-09-20T00:00:00Z,active,2026-08-18T15:35:51.570528+00:00
Kalshi,KXPGATOP10,KXPGATOP10-BMC26-LABE,KXPGATOP10-BMC26,BMW Championship: Will Ludvig Aberg finish top 10?,0.4100,0.4200,0.4200,1522.30,1515.30,2026-09-20T00:00:00Z,active,2026-08-18T15:35:51.570531+00:00
Kalshi,KXPGATOP10,KXPGATOP10-BMC26-KREI,KXPGATOP10-BMC26,BMW Championship: Will Kristoffer Reitan finish top 10?,0.1500,0.1600,0.2000,248.01,248.01,2026-09-20T00:00:00Z,active,2026-08-18T15:35:51.570533+00:00
Kalshi,KXPGATOP10,KXPGATOP10-BMC26-KKIT,KXPGATOP10-BMC26,BMW Championship: Will Kurt Kitayama finish top 10?,0.2100,0.2300,0.2300,1351.58,1351.58,2026-09-20T00:00:00Z,active,2026-08-18T15:35:51.570535+00:00
Kalshi,KXPGATOP10,KXPGATOP10-BMC26-JTHO,KXPGATOP10-BMC26,BMW Championship: Will Justin Thomas finish top 10?,0.2500,0.2700,0.2700,123.09,123.09,2026-09-20T00:00:00Z,active,2026-08-18T15:35:51.570538+00:00
Kalshi,KXPGATOP10,KXPGATOP10-BMC26-JSPA,KXPGATOP10-BMC26,BMW Championship: Will J.J. Spaun finish top 10?,0.2000,0.2200,0.2300,104.15,104.15,2026-09-20T00:00:00Z,active,2026-08-18T15:35:51.570540+00:00
Kalshi,KXPGATOP10,KXPGATOP10-BMC26-JROS,KXPGATOP10-BMC26,BMW Championship: Will Justin Rose finish top 10?,0.1600,0.1800,0.1700,16.00,16.00,2026-09-20T00:00:00Z,active,2026-08-18T15:35:51.570544+00:00
Kalshi,KXPGATOP10,KXPGATOP10-BMC26-JPOS,KXPGATOP10-BMC26,BMW Championship: Will J.T. Poston finish top 10?,0.0900,0.1000,0.0000,0.00,0.00,2026-09-20T00:00:00Z,active,2026-08-18T15:35:51.570547+00:00
Kalshi,KXPGATOP10,KXPGATOP10-BMC26-JKNA,KXPGATOP10-BMC26,BMW Championship: Will Jake Knapp finish top 10?,0.2200,0.2400,0.2400,2981.00,2981.00,2026-09-20T00:00:00Z,active,2026-08-18T15:35:51.570549+00:00
Kalshi,KXPGATOP10,KXPGATOP10-BMC26-JBRI,KXPGATOP10-BMC26,BMW Championship: Will Jacob Bridgeman finish top 10?,0.1400,0.1500,0.1700,88.27,88.27,2026-09-20T00:00:00Z,active,2026-08-18T15:35:51.570551+00:00
Kalshi,KXPGATOP10,KXPGATOP10-BMC26-HMAT,KXPGATOP10-BMC26,BMW Championship: Will Hideki Matsuyama finish top 10?,0.3000,0.3300,0.3300,5866.33,5862.33,2026-09-20T00:00:00Z,active,2026-08-18T15:35:51.570554+00:00
Kalshi,KXPGATOP10,KXPGATOP10-BMC26-GWOO,KXPGATOP10-BMC26,BMW Championship: Will Gary Woodland finish top 10?,0.1300,0.1400,0.1400,812.57,812.57,2026-09-20T00:00:00Z,active,2026-08-18T15:35:51.570556+00:00
Kalshi,KXPGATOP10,KXPGATOP10-BMC26-ECOL,KXPGATOP10-BMC26,BMW Championship: Will Eric Cole finish top 10?,0.1000,0.1100,0.0000,0.00,0.00,2026-09-20T00:00:00Z,active,2026-08-18T15:35:51.570559+00:00
Kalshi,KXPGATOP10,KXPGATOP10-BMC26-CMOR,KXPGATOP10-BMC26,BMW Championship: Will Collin Morikawa finish top 10?,0.2500,0.2600,0.2700,524.05,521.05,2026-09-20T00:00:00Z,active,2026-08-18T15:35:51.570561+00:00
Kalshi,KXPGATOP10,KXPGATOP10-BMC26-CGOT,KXPGATOP10-BMC26,BMW Championship: Will Chris Gotterup finish top 10?,0.3100,0.3200,0.3200,484.30,484.30,2026-09-20T00:00:00Z,active,2026-08-18T15:35:51.570563+00:00
Kalshi,KXPGATOP10,KXPGATOP10-BMC26-CAME,KXPGATOP10-BMC26,BMW Championship: Will Cameron Young finish top 10?,0.3500,0.3800,0.3800,639.98,639.98,2026-09-20T00:00:00Z,active,2026-08-18T15:35:51.570566+00:00
Kalshi,KXPGATOP10,KXPGATOP10-BMC26-BGRI,KXPGATOP10-BMC26,BMW Championship: Will Ben Griffin finish top 10?,0.1900,0.2000,0.2300,12.37,12.37,2026-09-20T00:00:00Z,active,2026-08-18T15:35:51.570570+00:00
