source,id,player_id,stat_type,line,over_odds,under_odds,sport_id,scraped_at
Underdog,7e0fcbbe-bde0-4baf-aed5-dd2dded43c55,,,,,,,2026-09-03T19:59:05.656530+00:00
Underdog,612060e7-4794-40d5-8fb7-e5b265c332f8,,,,,,,2026-09-03T19:59:05.656531+00:00
Underdog,dc44ac17-b6e8-4e82-be61-c6129594c7fd,,,,,,,2026-09-03T19:59:05.656533+00:00
Underdog,24143d94-cc16-49ea-a4e6-d9f0c344d69f,,,,,,,2026-09-03T19:59:05.656536+00:00
Underdog,81b8fc32-9533-492e-a65d-0401a5798d95,,,,,,,2026-09-03T19:59:05.656538+00:00
Underdog,57b9b3f2-c8cb-434f-adda-1a27910724dc,,,,,,,2026-09-03T19:59:05.656539+00:00
Underdog,a34701a5-9d55-4307-a4e5-6c89e0a22249,,,,,,,2026-09-03T19:59:05.656541+00:00
Underdog,4f343846-8eb4-49b3-8d61-289aa7234166,,,,,,,2026-09-03T19:59:05.656543+00:00
Underdog,b23c72d9-6cfb-4eb9-b846-8b207ce96469,,,,,,,2026-09-03T19:59:05.656544+00:00
Underdog,ce2750d5-73b3-4c51-9f44-33e027f7c9b7,,,,,,,2026-09-03T19:59:05.656546+00:00
Underdog,bf4356b4-29f8-4809-9728-bf02b542147a,,,,,,,2026-09-03T19:59:05.656549+00:00
Underdog,c1d5a9d6-1f4a-4637-9951-28bc4f7e03b6,,,,,,,2026-09-03T19:59:05.656551+00:00
Underdog,356b806c-a6e9-4f93-a8ad-a0fd6a65ff6f,,,,,,,2026-09-03T19:59:05.656552+00:00
Underdog,c296edee-12bf-445f-a44d-34ac3461e963,,,,,,,2026-09-03T19:59:05.656554+00:00
Underdog,05a65fcb-a60a-4364-bc3b-3f7aeded68e0,,,,,,,2026-09-03T19:59:05.656556+00:00
Underdog,3833d0d1-3904-4630-bbaf-1417992b7cbe,,,,,,,2026-09-03T19:59:05.656557+00:00
Underdog,3ef7780f-5ea3-42c3-a83c-acf6845685aa,,,,,,,2026-09-03T19:59:05.656559+00:00
Underdog,3c287056-6d84-4a4f-832a-dc1a37c019d6,,,,,,,2026-09-03T19:59:05.656562+00:00
Underdog,4078d886-9c48-42d4-8c9c-daf6e3df273f,,,,,,,2026-09-03T19:59:05.656563+00:00
Underdog,2dcf8606-d092-4529-a9bf-b6316ff38e37,,,,,,,2026-09-03T19:59:05.656565+00:00
Underdog,51413e36-431a-441c-9efd-cab3d554502a,,,,,,,2026-09-03T19:59:05.656567+00:00
Underdog,35d48f02-93a6-434a-be6b-df9898f5bae0,,,,,,,2026-09-03T19:59:05.656568+00:00
Underdog,5b28de29-2ed3-4c25-b2c7-b770f6d0cc39,,,,,,,2026-09-03T19:59:05.656570+00:00
Underdog,87c09f5c-2189-47a5-b607-a9ef3ce717d4,,,,,,,2026-09-03T19:59:05.656573+00:00
Underdog,40b7c90e-ad06-49ca-af41-bc687159120f,,,,,,,2026-09-03T19:59:05.656574+00:00
Underdog,39e0b3a0-9f31-4b88-85d7-833430cafd5f,,,,,,,2026-09-03T19:59:05.656576+00:00
Underdog,f12af789-9b7a-4ddc-904d-fc34230eb956,,,,,,,2026-09-03T19:59:05.656578+00:00
Underdog,56a780fd-2c5c-4020-9c5a-53f7b81395a4,,,,,,,2026-09-03T19:59:05.656580+00:00
Underdog,36fb582b-6e52-49c5-935b-7a8317fea92f,,,,,,,2026-09-03T19:59:05.656581+00:00
Underdog,39c60373-6238-4ef7-895d-03a6d3d16b14,,,,,,,2026-09-03T19:59:05.656583+00:00
Underdog,7cd91717-2a41-4dc9-bd36-f14bc62e65fd,,,,,,,2026-09-03T19:59:05.656585+00:00
Underdog,e817c4ae-4ab9-4a49-8be0-083bf0614cab,,,,,,,2026-09-03T19:59:05.656586+00:00
Underdog,71f96413-7e72-4e07-ab6e-f3529fbcb51e,,,,,,,2026-09-03T19:59:05.656588+00:00
Underdog,98a29e46-1bcd-42cd-bb0a-e7f8d9cb472a,,,,,,,2026-09-03T19:59:05.656590+00:00
Underdog,50cf1461-89e1-40f0-9a08-f2d46bcf3b67,,,,,,,2026-09-03T19:59:05.656591+00:00
Underdog,221624e8-ea04-406b-a05b-8ca19139f8d7,,,,,,,2026-09-03T19:59:05.656593+00:00
Underdog,6c8a9c7d-e37b-4345-85eb-cd64adbdc469,,,,,,,2026-09-03T19:59:05.656595+00:00
Underdog,2d10da58-0475-4694-9643-c09f95e8dc23,,,,,,,2026-09-03T19:59:05.656596+00:00
Underdog,18a28267-4b7f-45d7-a8ce-8be983e04d16,,,,,,,2026-09-03T19:59:05.656598+00:00
Underdog,23390409-d1a0-4b08-83e1-d714b6122638,,,,,,,2026-09-03T19:59:05.656599+00:00
Underdog,b2c95664-b736-4b48-9ca9-403e4515ec2c,,,,,,,2026-09-03T19:59:05.656601+00:00
Underdog,888fb68e-f8e0-4e87-a2a5-45a67e8a3fa8,,,,,,,2026-09-03T19:59:05.656603+00:00
Underdog,2fc547a6-1cfd-460d-83ea-5778bd9a5dbb,,,,,,,2026-09-03T19:59:05.656606+00:00
Underdog,3736489d-9223-45ae-886b-fe5c03e4e63e,,,,,,,2026-09-03T19:59:05.656608+00:00
Underdog,b5568f57-4c7c-4156-8e62-7318821966b8,,,,,,,2026-09-03T19:59:05.656610+00:00
Underdog,3b5bd035-489d-4ac4-8211-babc4f852c23,,,,,,,2026-09-03T19:59:05.656612+00:00
Underdog,7853ae8c-a268-45a4-97b9-b152ed19a40a,,,,,,,2026-09-03T19:59:05.656613+00:00
Underdog,84d968c1-5ee0-4542-9022-402247948003,,,,,,,2026-09-03T19:59:05.656615+00:00
Underdog,18cfbf8f-6cea-49b1-9710-142f73076e7d,,,,,,,2026-09-03T19:59:05.656617+00:00
Underdog,65dd3dcf-0941-422d-beb7-467270971172,,,,,,,2026-09-03T19:59:05.656618+00:00
Underdog,38bd2f87-ab74-4e6e-adcc-c6d89348a5ab,,,,,,,2026-09-03T19:59:05.656620+00:00
Underdog,dcfdc2a3-e2f0-4ebd-b63b-3e18dc5c17fd,,,,,,,2026-09-03T19:59:05.656622+00:00
Underdog,79bc72a9-c718-4130-a892-c31ea8fd33cb,,,,,,,2026-09-03T19:59:05.656624+00:00
Underdog,72b70e78-5327-4a9b-8c1a-4a22e811f256,,,,,,,2026-09-03T19:59:05.656626+00:00
Underdog,551c2da0-86e6-4f5d-9326-c04700998e33,,,,,,,2026-09-03T19:59:05.656627+00:00
Underdog,6f3c23b5-2af2-46cd-8684-c14baf478f7f,,,,,,,2026-09-03T19:59:05.656629+00:00
Underdog,4ecc5256-902e-4fba-b6bf-f355ef8df7bd,,,,,,,2026-09-03T19:59:05.656631+00:00
Underdog,11a5977c-b58d-4008-ac2a-d9e360ded08e,,,,,,,2026-09-03T19:59:05.656633+00:00
Underdog,ac32008a-31b2-4cee-a6b5-ad1f4c8fc701,,,,,,,2026-09-03T19:59:05.656634+00:00
Underdog,9cb5d7e8-16e6-4cba-9830-1776f8a7616b,,,,,,,2026-09-03T19:59:05.656636+00:00
Underdog,609bf693-5a8f-4de6-81e9-1668e725d0a6,,,,,,,2026-09-03T19:59:05.656638+00:00
Underdog,c0a6e481-3825-4ed1-8b96-a776389146de,,,,,,,2026-09-03T19:59:05.656639+00:00
Underdog,b3d3f1b9-2692-4e1d-93cc-27200f45bea9,,,,,,,2026-09-03T19:59:05.656642+00:00
Underdog,2038cabf-9994-44a0-ace9-7d28650f0772,,,,,,,2026-09-03T19:59:05.656644+00:00
Underdog,74edfe71-7bff-4ef8-914e-cb98229869b1,,,,,,,2026-09-03T19:59:05.656646+00:00
Underdog,474d5def-6342-4066-8fd9-0b5bd856b77d,,,,,,,2026-09-03T19:59:05.656648+00:00
Underdog,5e646994-7e0f-464f-ad37-c3facc7b11d3,,,,,,,2026-09-03T19:59:05.656650+00:00
Underdog,5fc36db8-2059-40e4-97bd-58f3a8454a47,,,,,,,2026-09-03T19:59:05.656651+00:00
Underdog,2be67e1a-baa3-4966-9646-3a3bc7442be9,,,,,,,2026-09-03T19:59:05.656654+00:00
Underdog,a3e19e49-c5ad-4861-9267-9751cfd7060a,,,,,,,2026-09-03T19:59:05.656656+00:00
